"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
0,6390;0,188;-5,126;;;;2236,500000;-6,913;-7,055;3,195;-6,855;-7,050;;;
0,6392;0,198;-5,077;;;;2237,200000;-6,908;-7,050;3,196;-6,860;-7,055;;;
0,6394;0,193;-5,038;;;;2237,900000;-6,918;-7,050;3,197;-6,864;-7,050;;;
0,6396;0,198;-4,994;;;;2238,600000;-6,913;-7,050;3,198;-6,864;-7,050;;;
0,6398;0,203;-4,950;;;;2239,300000;-6,913;-7,050;3,199;-6,869;-7,050;;;
0,6400;0,203;-4,906;;;;2240,000000;-6,913;-7,055;3,200;-6,860;-7,050;;;
0,6402;0,203;-4,867;;;;2240,700000;-6,913;-7,055;3,201;-6,864;-7,060;;;
0,6404;0,203;-4,823;;;;2241,400000;-6,913;-7,060;3,202;-6,869;-7,050;;;
0,6406;0,198;-4,779;;;;2242,100000;-6,908;-7,050;3,203;-6,869;-7,055;;;
0,6408;0,208;-4,725;;;;2242,800000;-6,923;-7,055;3,204;-6,874;-7,055;;;
0,6410;0,208;-4,681;;;;2243,500000;-6,913;-7,050;3,205;-6,874;-7,045;;;
0,6412;0,212;-4,632;;;;2244,200000;-6,918;-7,050;3,206;-6,869;-7,050;;;
0,6414;0,212;-4,593;;;;2244,900000;-6,918;-7,050;3,207;-6,874;-7,050;;;
0,6416;0,212;-4,545;;;;2245,600000;-6,918;-7,045;3,208;-6,869;-7,050;;;
0,6418;0,208;-4,505;;;;2246,300000;-6,918;-7,055;3,209;-6,879;-7,055;;;
0,6420;0,212;-4,457;;;;2247,000000;-6,918;-7,050;3,210;-6,874;-7,055;;;
0,6422;0,217;-4,408;;;;2247,700000;-6,918;-7,050;3,211;-6,874;-7,055;;;
0,6424;0,217;-4,359;;;;2248,400000;-6,918;-7,050;3,212;-6,884;-7,060;;;
0,6426;0,217;-4,310;;;;2249,100000;-6,918;-7,050;3,213;-6,879;-7,050;;;
0,6428;0,217;-4,266;;;;2249,800000;-6,923;-7,055;3,214;-6,884;-7,055;;;
0,6430;0,222;-4,212;;;;2250,500000;-6,923;-7,050;3,215;-6,879;-7,050;;;
0,6432;0,222;-4,168;;;;2251,200000;-6,923;-7,060;3,216;-6,879;-7,055;;;
0,6434;0,222;-4,120;;;;2251,900000;-6,923;-7,050;3,217;-6,884;-7,055;;;
0,6436;0,222;-4,076;;;;2252,600000;-6,923;-7,055;3,218;-6,884;-7,050;;;
0,6438;0,222;-4,027;;;;2253,300000;-6,923;-7,055;3,219;-6,889;-7,055;;;
0,6440;0,227;-3,978;;;;2254,000000;-6,923;-7,055;3,220;-6,889;-7,050;;;
0,6442;0,232;-3,924;;;;2254,700000;-6,928;-7,055;3,221;-6,889;-7,055;;;
0,6444;0,227;-3,875;;;;2255,400000;-6,923;-7,050;3,222;-6,889;-7,050;;;
0,6446;0,232;-3,827;;;;2256,100000;-6,923;-7,055;3,223;-6,889;-7,050;;;
0,6448;0,232;-3,783;;;;2256,800000;-6,918;-7,045;3,224;-6,889;-7,055;;;
0,6450;0,227;-3,734;;;;2257,500000;-6,928;-7,050;3,225;-6,889;-7,045;;;
0,6452;0,232;-3,680;;;;2258,200000;-6,923;-7,055;3,226;-6,889;-7,050;;;
0,6454;0,232;-3,631;;;;2258,900000;-6,928;-7,055;3,227;-6,899;-7,050;;;
0,6456;0,232;-3,582;;;;2259,600000;-6,923;-7,055;3,228;-6,889;-7,045;;;
0,6458;0,237;-3,529;;;;2260,300000;-6,928;-7,050;3,229;-6,894;-7,060;;;
0,6460;0,237;-3,475;;;;2261,000000;-6,928;-7,060;3,230;-6,894;-7,050;;;
0,6462;0,242;-3,426;;;;2261,700000;-6,928;-7,055;3,231;-6,894;-7,055;;;
0,6464;0,242;-3,382;;;;2262,400000;-6,933;-7,055;3,232;-6,899;-7,050;;;
0,6466;0,242;-3,324;;;;2263,100000;-6,928;-7,055;3,233;-6,894;-7,050;;;
0,6468;0,237;-3,280;;;;2263,800000;-6,923;-7,050;3,234;-6,899;-7,055;;;
0,6470;0,242;-3,226;;;;2264,500000;-6,928;-7,055;3,235;-6,899;-7,045;;;
0,6472;0,242;-3,172;;;;2265,200000;-6,928;-7,050;3,236;-6,899;-7,055;;;
0,6474;0,247;-3,123;;;;2265,900000;-6,933;-7,055;3,237;-6,904;-7,050;;;
0,6476;0,247;-3,070;;;;2266,600000;-6,923;-7,050;3,238;-6,899;-7,050;;;
0,6478;0,252;-3,021;;;;2267,300000;-6,933;-7,050;3,239;-6,904;-7,050;;;
0,6480;0,247;-2,972;;;;2268,000000;-6,928;-7,050;3,240;-6,904;-7,050;;;
0,6482;0,247;-2,918;;;;2268,700000;-6,933;-7,055;3,241;-6,899;-7,050;;;
0,6484;0,242;-2,864;;;;2269,400000;-6,933;-7,055;3,242;-6,908;-7,055;;;
0,6486;0,242;-2,811;;;;2270,100000;-6,928;-7,050;3,243;-6,899;-7,050;;;
0,6488;0,252;-2,757;;;;2270,800000;-6,938;-7,055;3,244;-6,904;-7,055;;;
0,6490;0,247;-2,698;;;;2271,500000;-6,928;-7,055;3,245;-6,904;-7,050;;;
0,6492;0,252;-2,650;;;;2272,200000;-6,933;-7,055;3,246;-6,904;-7,045;;;
0,6494;0,252;-2,596;;;;2272,900000;-6,928;-7,055;3,247;-6,908;-7,050;;;
0,6496;0,256;-2,547;;;;2273,600000;-6,933;-7,050;3,248;-6,904;-7,050;;;
0,6498;0,247;-2,498;;;;2274,300000;-6,933;-7,060;3,249;-6,908;-7,055;;;
0,6500;0,252;-2,440;;;;2275,000000;-6,928;-7,050;3,250;-6,908;-7,055;;;
0,6502;0,252;-2,386;;;;2275,700000;-6,938;-7,050;3,251;-6,908;-7,050;;;
0,6504;0,256;-2,332;;;;2276,400000;-6,933;-7,050;3,252;-6,913;-7,055;;;
0,6506;0,256;-2,274;;;;2277,100000;-6,938;-7,050;3,253;-6,913;-7,050;;;
0,6508;0,256;-2,220;;;;2277,800000;-6,933;-7,055;3,254;-6,913;-7,055;;;
0,6510;0,261;-2,171;;;;2278,500000;-6,933;-7,045;3,255;-6,913;-7,050;;;
0,6512;0,256;-2,112;;;;2279,200000;-6,933;-7,055;3,256;-6,913;-7,050;;;
0,6514;0,256;-2,063;;;;2279,900000;-6,928;-7,055;3,257;-6,918;-7,050;;;
0,6516;0,252;-2,010;;;;2280,600000;-6,938;-7,055;3,258;-6,913;-7,050;;;
0,6518;0,256;-1,951;;;;2281,300000;-6,933;-7,055;3,259;-6,913;-7,060;;;
0,6520;0,256;-1,897;;;;2282,000000;-6,938;-7,050;3,260;-6,918;-7,055;;;
0,6522;0,261;-1,839;;;;2282,700000;-6,938;-7,055;3,261;-6,908;-7,050;;;
0,6524;0,266;-1,785;;;;2283,400000;-6,933;-7,050;3,262;-6,923;-7,050;;;
0,6526;0,266;-1,731;;;;2284,100000;-6,933;-7,055;3,263;-6,913;-7,050;;;
0,6528;0,261;-1,678;;;;2284,800000;-6,933;-7,050;3,264;-6,918;-7,055;;;
0,6530;0,261;-1,624;;;;2285,500000;-6,943;-7,055;3,265;-6,918;-7,050;;;
0,6532;0,261;-1,575;;;;2286,200000;-6,938;-7,050;3,266;-6,913;-7,045;;;
0,6534;0,256;-1,512;;;;2286,900000;-6,943;-7,050;3,267;-6,918;-7,050;;;
0,6536;0,261;-1,458;;;;2287,600000;-6,933;-7,050;3,268;-6,923;-7,050;;;
0,6538;0,261;-1,404;;;;2288,300000;-6,938;-7,050;3,269;-6,918;-7,050;;;
0,6540;0,266;-1,346;;;;2289,000000;-6,943;-7,055;3,270;-6,923;-7,055;;;
0,6542;0,266;-1,292;;;;2289,700000;-6,938;-7,050;3,271;-6,923;-7,045;;;
0,6544;0,266;-1,238;;;;2290,400000;-6,947;-7,055;3,272;-6,923;-7,060;;;
0,6546;0,266;-1,189;;;;2291,100000;-6,943;-7,055;3,273;-6,923;-7,050;;;
0,6548;0,261;-1,136;;;;2291,800000;-6,943;-7,050;3,274;-6,923;-7,050;;;
0,6550;0,261;-1,077;;;;2292,500000;-6,943;-7,060;3,275;-6,923;-7,050;;;
0,6552;0,261;-1,018;;;;2293,200000;-6,938;-7,050;3,276;-6,923;-7,045;;;
0,6554;0,266;-0,960;;;;2293,900000;-6,943;-7,055;3,277;-6,923;-7,060;;;
0,6556;0,271;-0,906;;;;2294,600000;-6,938;-7,050;3,278;-6,928;-7,050;;;
0,6558;0,266;-0,852;;;;2295,300000;-6,943;-7,050;3,279;-6,928;-7,050;;;
0,6560;0,261;-0,799;;;;2296,000000;-6,938;-7,050;3,280;-6,933;-7,055;;;
0,6562;0,261;-0,750;;;;2296,700000;-6,938;-7,050;3,281;-6,928;-7,050;;;
0,6564;0,261;-0,691;;;;2297,400000;-6,943;-7,060;3,282;-6,928;-7,060;;;
0,6566;0,266;-0,637;;;;2298,100000;-6,943;-7,050;3,283;-6,928;-7,050;;;
0,6568;0,266;-0,574;;;;2298,800000;-6,943;-7,055;3,284;-6,928;-7,050;;;
0,6570;0,266;-0,520;;;;2299,500000;-6,943;-7,050;3,285;-6,933;-7,050;;;
0,6572;0,266;-0,462;;;;2300,200000;-6,947;-7,050;3,286;-6,928;-7,050;;;
0,6574;0,271;-0,408;;;;2300,900000;-6,943;-7,050;3,287;-6,933;-7,055;;;
0,6576;0,266;-0,359;;;;2301,600000;-6,943;-7,045;3,288;-6,933;-7,050;;;
0,6578;0,266;-0,300;;;;2302,300000;-6,943;-7,060;3,289;-6,928;-7,055;;;
0,6580;0,261;-0,252;;;;2303,000000;-6,943;-7,050;3,290;-6,933;-7,060;;;
0,6582;0,261;-0,193;;;;2303,700000;-6,947;-7,055;3,291;-6,928;-7,055;;;
0,6584;0,266;-0,134;;;;2304,400000;-6,943;-7,050;3,292;-6,933;-7,055;;;
0,6586;0,266;-0,076;;;;2305,100000;-6,943;-7,050;3,293;-6,933;-7,050;;;
0,6588;0,271;-0,022;;;;2305,800000;-6,943;-7,050;3,294;-6,933;-7,050;;;
0,6590;0,271;0,032;;;;2306,500000;-6,947;-7,050;3,295;-6,933;-7,050;;;
0,6592;0,266;0,085;;;;2307,200000;-6,943;-7,050;3,296;-6,933;-7,045;;;
0,6594;0,266;0,139;;;;2307,900000;-6,943;-7,050;3,297;-6,938;-7,050;;;
0,6596;0,261;0,198;;;;2308,600000;-6,947;-7,055;3,298;-6,938;-7,050;;;
0,6598;0,266;0,252;;;;2309,300000;-6,943;-7,050;3,299;-6,933;-7,050;;;
0,6600;0,266;0,305;;;;2310,000000;-6,947;-7,050;3,300;-6,938;-7,055;;;
0,6602;0,266;0,364;;;;2310,700000;-6,943;-7,050;3,301;-6,938;-7,045;;;
0,6604;0,271;0,422;;;;2311,400000;-6,947;-7,050;3,302;-6,938;-7,050;;;
0,6606;0,271;0,476;;;;2312,100000;-6,947;-7,060;3,303;-6,938;-7,050;;;
0,6608;0,266;0,530;;;;2312,800000;-6,943;-7,050;3,304;-6,933;-7,050;;;
0,6610;0,266;0,584;;;;2313,500000;-6,952;-7,055;3,305;-6,938;-7,050;;;
0,6612;0,266;0,637;;;;2314,200000;-6,947;-7,050;3,306;-6,938;-7,040;;;
0,6614;0,266;0,696;;;;2314,900000;-6,952;-7,050;3,307;-6,938;-7,050;;;
0,6616;0,266;0,750;;;;2315,600000;-6,947;-7,050;3,308;-6,943;-7,055;;;
0,6618;0,266;0,808;;;;2316,300000;-6,947;-7,050;3,309;-6,943;-7,050;;;
0,6620;0,271;0,862;;;;2317,000000;-6,947;-7,050;3,310;-6,943;-7,055;;;
0,6622;0,271;0,921;;;;2317,700000;-6,943;-7,050;3,311;-6,943;-7,055;;;
0,6624;0,266;0,974;;;;2318,400000;-6,947;-7,055;3,312;-6,938;-7,050;;;
0,6626;0,266;1,023;;;;2319,100000;-6,947;-7,050;3,313;-6,943;-7,055;;;
0,6628;0,261;1,082;;;;2319,800000;-6,952;-7,050;3,314;-6,943;-7,050;;;
0,6630;0,266;1,136;;;;2320,500000;-6,947;-7,050;3,315;-6,943;-7,055;;;
0,6632;0,266;1,194;;;;2321,200000;-6,952;-7,050;3,316;-6,943;-7,050;;;
0,6634;0,266;1,253;;;;2321,900000;-6,952;-7,060;3,317;-6,943;-7,050;;;
0,6636;0,271;1,306;;;;2322,600000;-6,943;-7,050;3,318;-6,947;-7,055;;;
0,6638;0,266;1,360;;;;2323,300000;-6,952;-7,055;3,319;-6,943;-7,050;;;
0,6640;0,266;1,409;;;;2324,000000;-6,947;-7,050;3,320;-6,947;-7,050;;;
0,6642;0,266;1,468;;;;2324,700000;-6,952;-7,050;3,321;-6,943;-7,055;;;
0,6644;0,261;1,516;;;;2325,400000;-6,947;-7,050;3,322;-6,943;-7,055;;;
0,6646;0,261;1,570;;;;2326,100000;-6,952;-7,055;3,323;-6,947;-7,055;;;
0,6648;0,266;1,629;;;;2326,800000;-6,947;-7,050;3,324;-6,943;-7,045;;;
0,6650;0,266;1,683;;;;2327,500000;-6,943;-7,045;3,325;-6,943;-7,050;;;
0,6652;0,266;1,741;;;;2328,200000;-6,952;-7,050;3,326;-6,947;-7,050;;;
0,6654;0,266;1,795;;;;2328,900000;-6,952;-7,050;3,327;-6,943;-7,050;;;
0,6656;0,266;1,844;;;;2329,600000;-6,957;-7,055;3,328;-6,952;-7,060;;;
0,6658;0,256;1,893;;;;2330,300000;-6,947;-7,050;3,329;-6,943;-7,050;;;
0,6660;0,256;1,946;;;;2331,000000;-6,952;-7,050;3,330;-6,947;-7,055;;;
0,6662;0,261;2,005;;;;2331,700000;-6,952;-7,065;3,331;-6,952;-7,055;;;
0,6664;0,261;2,059;;;;2332,400000;-6,952;-7,050;3,332;-6,943;-7,050;;;
0,6666;0,261;2,107;;;;2333,100000;-6,957;-7,055;3,333;-6,947;-7,060;;;
0,6668;0,261;2,166;;;;2333,800000;-6,952;-7,050;3,334;-6,947;-7,050;;;
0,6670;0,261;2,220;;;;2334,500000;-6,952;-7,050;3,335;-6,947;-7,055;;;
0,6672;0,256;2,269;;;;2335,200000;-6,952;-7,050;3,336;-6,952;-7,050;;;
0,6674;0,256;2,317;;;;2335,900000;-6,952;-7,055;3,337;-6,943;-7,050;;;
0,6676;0,256;2,371;;;;2336,600000;-6,947;-7,055;3,338;-6,952;-7,055;;;
0,6678;0,256;2,425;;;;2337,300000;-6,952;-7,050;3,339;-6,947;-7,050;;;
0,6680;0,261;2,484;;;;2338,000000;-6,957;-7,055;3,340;-6,947;-7,055;;;
0,6682;0,256;2,532;;;;2338,700000;-6,952;-7,050;3,341;-6,957;-7,055;;;
0,6684;0,256;2,591;;;;2339,400000;-6,952;-7,050;3,342;-6,943;-7,050;;;
0,6686;0,252;2,635;;;;2340,100000;-6,952;-7,050;3,343;-6,947;-7,055;;;
0,6688;0,256;2,684;;;;2340,800000;-6,957;-7,050;3,344;-6,952;-7,050;;;
0,6690;0,252;2,737;;;;2341,500000;-6,957;-7,060;3,345;-6,952;-7,050;;;
0,6692;0,247;2,791;;;;2342,200000;-6,952;-7,050;3,346;-6,957;-7,050;;;
0,6694;0,252;2,845;;;;2342,900000;-6,962;-7,050;3,347;-6,947;-7,050;;;
0,6696;0,252;2,899;;;;2343,600000;-6,952;-7,050;3,348;-6,952;-7,055;;;
0,6698;0,247;2,947;;;;2344,300000;-6,957;-7,050;3,349;-6,952;-7,050;;;
0,6700;0,256;2,996;;;;2345,000000;-6,952;-7,055;3,350;-6,952;-7,055;;;
0,6702;0,252;3,050;;;;2345,700000;-6,952;-7,045;3,351;-6,957;-7,055;;;
0,6704;0,247;3,099;;;;2346,400000;-6,962;-7,060;3,352;-6,952;-7,050;;;
0,6706;0,247;3,148;;;;2347,100000;-6,952;-7,055;3,353;-6,952;-7,055;;;
0,6708;0,247;3,201;;;;2347,800000;-6,962;-7,050;3,354;-6,952;-7,055;;;
0,6710;0,252;3,255;;;;2348,500000;-6,952;-7,055;3,355;-6,952;-7,050;;;
0,6712;0,247;3,304;;;;2349,200000;-6,952;-7,050;3,356;-6,957;-7,055;;;
0,6714;0,252;3,363;;;;2349,900000;-6,957;-7,060;3,357;-6,952;-7,050;;;
0,6716;0,252;3,407;;;;2350,600000;-6,957;-7,050;3,358;-6,952;-7,050;;;
0,6718;0,247;3,455;;;;2351,300000;-6,962;-7,055;3,359;-6,952;-7,050;;;
0,6720;0,242;3,504;;;;2352,000000;-6,952;-7,055;3,360;-6,952;-7,050;;;
0,6722;0,247;3,553;;;;2352,700000;-6,962;-7,050;3,361;-6,957;-7,055;;;
0,6724;0,237;3,607;;;;2353,400000;-6,957;-7,055;3,362;-6,957;-7,050;;;
0,6726;0,242;3,656;;;;2354,100000;-6,957;-7,050;3,363;-6,952;-7,055;;;
0,6728;0,242;3,705;;;;2354,800000;-6,957;-7,055;3,364;-6,957;-7,055;;;
0,6730;0,242;3,758;;;;2355,500000;-6,957;-7,045;3,365;-6,952;-7,050;;;
0,6732;0,242;3,807;;;;2356,200000;-6,962;-7,055;3,366;-6,952;-7,055;;;
0,6734;0,237;3,851;;;;2356,900000;-6,957;-7,050;3,367;-6,952;-7,045;;;
0,6736;0,237;3,895;;;;2357,600000;-6,957;-7,050;3,368;-6,952;-7,050;;;
0,6738;0,232;3,944;;;;2358,300000;-6,957;-7,050;3,369;-6,957;-7,055;;;
0,6740;0,227;3,988;;;;2359,000000;-6,957;-7,050;3,370;-6,952;-7,055;;;
0,6742;0,237;4,042;;;;2359,700000;-6,957;-7,060;3,371;-6,952;-7,065;;;
0,6744;0,232;4,090;;;;2360,400000;-6,952;-7,050;3,372;-6,957;-7,050;;;
0,6746;0,237;4,139;;;;2361,100000;-6,962;-7,060;3,373;-6,957;-7,055;;;
0,6748;0,237;4,183;;;;2361,800000;-6,952;-7,055;3,374;-6,962;-7,055;;;
0,6750;0,232;4,232;;;;2362,500000;-6,962;-7,055;3,375;-6,952;-7,050;;;
0,6752;0,227;4,276;;;;2363,200000;-6,957;-7,055;3,376;-6,962;-7,055;;;
0,6754;0,227;4,320;;;;2363,900000;-6,957;-7,045;3,377;-6,957;-7,050;;;
0,6756;0,227;4,369;;;;2364,600000;-6,957;-7,055;3,378;-6,957;-7,050;;;
0,6758;0,222;4,413;;;;2365,300000;-6,957;-7,050;3,379;-6,962;-7,055;;;
0,6760;0,227;4,462;;;;2366,000000;-6,962;-7,050;3,380;-6,957;-7,050;;;
0,6762;0,227;4,505;;;;2366,700000;-6,962;-7,050;3,381;-6,957;-7,060;;;
0,6764;0,227;4,549;;;;2367,400000;-6,962;-7,050;3,382;-6,962;-7,055;;;
0,6766;0,222;4,593;;;;2368,100000;-6,957;-7,055;3,383;-6,957;-7,050;;;
0,6768;0,217;4,637;;;;2368,800000;-6,957;-7,050;3,384;-6,957;-7,060;;;
0,6770;0,212;4,676;;;;2369,500000;-6,957;-7,055;3,385;-6,962;-7,050;;;
0,6772;0,212;4,730;;;;2370,200000;-6,957;-7,055;3,386;-6,957;-7,050;;;
0,6774;0,217;4,769;;;;2370,900000;-6,962;-7,055;3,387;-6,962;-7,050;;;
0,6776;0,217;4,813;;;;2371,600000;-6,957;-7,050;3,388;-6,957;-7,055;;;
0,6778;0,217;4,857;;;;2372,300000;-6,962;-7,055;3,389;-6,962;-7,055;;;
0,6780;0,217;4,901;;;;2373,000000;-6,962;-7,050;3,390;-6,962;-7,055;;;
0,6782;0,212;4,945;;;;2373,700000;-6,962;-7,050;3,391;-6,962;-7,060;;;
0,6784;0,208;4,989;;;;2374,400000;-6,962;-7,060;3,392;-6,962;-7,050;;;
0,6786;0,208;5,023;;;;2375,100000;-6,962;-7,050;3,393;-6,957;-7,050;;;
0,6788;0,208;5,067;;;;2375,800000;-6,962;-7,050;3,394;-6,967;-7,060;;;
0,6790;0,203;5,111;;;;2376,500000;-6,962;-7,050;3,395;-6,962;-7,050;;;
0,6792;0,208;5,160;;;;2377,200000;-6,967;-7,045;3,396;-6,962;-7,055;;;
0,6794;0,208;5,204;;;;2377,900000;-6,957;-7,055;3,397;-6,962;-7,050;;;
0,6796;0,208;5,238;;;;2378,600000;-6,962;-7,050;3,398;-6,957;-7,050;;;
0,6798;0,203;5,282;;;;2379,300000;-6,967;-7,050;3,399;-6,967;-7,055;;;
0,6800;0,198;5,316;;;;2380,000000;-6,957;-7,055;3,400;-6,962;-7,050;;;
0,6802;0,198;5,355;;;;2380,700000;-6,967;-7,050;3,401;-6,962;-7,055;;;
0,6804;0,193;5,404;;;;2381,400000;-6,962;-7,055;3,402;-6,967;-7,060;;;
0,6806;0,198;5,438;;;;2382,100000;-6,962;-7,050;3,403;-6,962;-7,050;;;
0,6808;0,198;5,482;;;;2382,800000;-6,962;-7,060;3,404;-6,962;-7,055;;;
0,6810;0,198;5,521;;;;2383,500000;-6,962;-7,050;3,405;-6,967;-7,050;;;
0,6812;0,198;5,565;;;;2384,200000;-6,962;-7,055;3,406;-6,962;-7,050;;;
0,6814;0,198;5,600;;;;2384,900000;-6,962;-7,050;3,407;-6,967;-7,055;;;
0,6816;0,188;5,639;;;;2385,600000;-6,962;-7,050;3,408;-6,962;-7,050;;;
0,6818;0,183;5,668;;;;2386,300000;-6,962;-7,050;3,409;-6,967;-7,060;;;
0,6820;0,183;5,717;;;;2387,000000;-6,962;-7,045;3,410;-6,967;-7,055;;;
0,6822;0,188;5,756;;;;2387,700000;-6,962;-7,055;3,411;-6,962;-7,055;;;
0,6824;0,183;5,790;;;;2388,400000;-6,962;-7,050;3,412;-6,972;-7,060;;;
0,6826;0,188;5,834;;;;2389,100000;-6,967;-7,060;3,413;-6,962;-7,050;;;
0,6828;0,183;5,868;;;;2389,800000;-6,962;-7,050;3,414;-6,962;-7,055;;;
0,6830;0,183;5,902;;;;2390,500000;-6,967;-7,055;3,415;-6,962;-7,050;;;
0,6832;0,178;5,937;;;;2391,200000;-6,967;-7,055;3,416;-6,962;-7,050;;;
0,6834;0,173;5,971;;;;2391,900000;-6,962;-7,050;3,417;-6,967;-7,055;;;
0,6836;0,178;6,005;;;;2392,600000;-6,962;-7,060;3,418;-6,962;-7,050;;;
0,6838;0,178;6,049;;;;2393,300000;-6,962;-7,055;3,419;-6,967;-7,055;;;
0,6840;0,178;6,083;;;;2394,000000;-6,967;-7,050;3,420;-6,967;-7,055;;;
0,6842;0,173;6,122;;;;2394,700000;-6,962;-7,050;3,421;-6,957;-7,050;;;
0,6844;0,178;6,151;;;;2395,400000;-6,962;-7,050;3,422;-6,967;-7,055;;;
0,6846;0,168;6,186;;;;2396,100000;-6,967;-7,055;3,423;-6,967;-7,045;;;
0,6848;0,168;6,215;;;;2396,800000;-6,962;-7,050;3,424;-6,962;-7,050;;;
0,6850;0,164;6,249;;;;2397,500000;-6,967;-7,055;3,425;-6,967;-7,045;;;
0,6852;0,164;6,283;;;;2398,200000;-6,962;-7,050;3,426;-6,962;-7,050;;;
0,6854;0,164;6,322;;;;2398,900000;-6,967;-7,055;3,427;-6,972;-7,060;;;
0,6856;0,168;6,352;;;;2399,600000;-6,962;-7,055;3,428;-6,967;-7,050;;;
0,6858;0,164;6,386;;;;2400,300000;-6,967;-7,050;3,429;-6,962;-7,050;;;
0,6860;0,164;6,420;;;;2401,000000;-6,967;-7,060;3,430;-6,972;-7,060;;;
0,6862;0,159;6,449;;;;2401,700000;-6,962;-7,050;3,431;-6,967;-7,050;;;
0,6864;0,154;6,484;;;;2402,400000;-6,972;-7,060;3,432;-6,967;-7,060;;;
0,6866;0,149;6,508;;;;2403,100000;-6,967;-7,055;3,433;-6,972;-7,055;;;
0,6868;0,144;6,542;;;;2403,800000;-6,962;-7,055;3,434;-6,967;-7,055;;;
0,6870;0,149;6,571;;;;2404,500000;-6,967;-7,050;3,435;-6,967;-7,055;;;
0,6872;0,154;6,606;;;;2405,200000;-6,962;-7,045;3,436;-6,962;-7,050;;;
0,6874;0,149;6,635;;;;2405,900000;-6,967;-7,060;3,437;-6,967;-7,055;;;
0,6876;0,144;6,659;;;;2406,600000;-6,962;-7,050;3,438;-6,967;-7,050;;;
0,6878;0,149;6,689;;;;2407,300000;-6,967;-7,050;3,439;-6,967;-7,050;;;
0,6880;0,139;6,718;;;;2408,000000;-6,962;-7,050;3,440;-6,967;-7,060;;;
0,6882;0,139;6,747;;;;2408,700000;-6,972;-7,050;3,441;-6,967;-7,050;;;
0,6884;0,139;6,772;;;;2409,400000;-6,967;-7,055;3,442;-6,972;-7,065;;;
0,6886;0,134;6,806;;;;2410,100000;-6,967;-7,050;3,443;-6,972;-7,045;;;
0,6888;0,134;6,830;;;;2410,800000;-6,977;-7,060;3,444;-6,967;-7,050;;;
0,6890;0,134;6,864;;;;2411,500000;-6,962;-7,050;3,445;-6,972;-7,055;;;
0,6892;0,139;6,889;;;;2412,200000;-6,967;-7,055;3,446;-6,962;-7,050;;;
0,6894;0,129;6,913;;;;2412,900000;-6,967;-7,055;3,447;-6,967;-7,055;;;
0,6896;0,129;6,933;;;;2413,600000;-6,967;-7,055;3,448;-6,972;-7,055;;;
0,6898;0,120;6,962;;;;2414,300000;-6,962;-7,060;3,449;-6,967;-7,050;;;
0,6900;0,125;6,996;;;;2415,000000;-6,962;-7,050;3,450;-6,972;-7,060;;;
0,6902;0,125;7,016;;;;2415,700000;-6,972;-7,055;3,451;-6,967;-7,050;;;
0,6904;0,120;7,045;;;;2416,400000;-6,962;-7,050;3,452;-6,972;-7,055;;;
0,6906;0,120;7,070;;;;2417,100000;-6,967;-7,050;3,453;-6,967;-7,050;;;
0,6908;0,125;7,094;;;;2417,800000;-6,967;-7,050;3,454;-6,967;-7,050;;;
0,6910;0,120;7,114;;;;2418,500000;-6,967;-7,055;3,455;-6,972;-7,060;;;
0,6912;0,115;7,133;;;;2419,200000;-6,967;-7,055;3,456;-6,962;-7,050;;;
0,6914;0,110;7,153;;;;2419,900000;-6,967;-7,050;3,457;-6,967;-7,055;;;
0,6916;0,105;7,182;;;;2420,600000;-6,972;-7,055;3,458;-6,972;-7,050;;;
0,6918;0,110;7,206;;;;2421,300000;-6,962;-7,050;3,459;-6,967;-7,055;;;
0,6920;0,110;7,231;;;;2422,000000;-6,972;-7,055;3,460;-6,972;-7,055;;;
0,6922;0,110;7,255;;;;2422,700000;-6,967;-7,055;3,461;-6,967;-7,050;;;
0,6924;0,110;7,270;;;;2423,400000;-6,967;-7,050;3,462;-6,972;-7,055;;;
0,6926;0,105;7,289;;;;2424,100000;-6,967;-7,055;3,463;-6,967;-7,055;;;
0,6928;0,100;7,309;;;;2424,800000;-6,962;-7,050;3,464;-6,967;-7,050;;;
0,6930;0,095;7,333;;;;2425,500000;-6,972;-7,055;3,465;-6,972;-7,050;;;
0,6932;0,100;7,353;;;;2426,200000;-6,967;-7,050;3,466;-6,972;-7,045;;;
0,6934;0,100;7,377;;;;2426,900000;-6,967;-7,055;3,467;-6,972;-7,050;;;
0,6936;0,100;7,397;;;;2427,600000;-6,967;-7,055;3,468;-6,972;-7,055;;;
0,6938;0,095;7,416;;;;2428,300000;-6,962;-7,050;3,469;-6,967;-7,050;;;
0,6940;0,095;7,426;;;;2429,000000;-6,962;-7,055;3,470;-6,972;-7,055;;;
0,6942;0,090;7,451;;;;2429,700000;-6,957;-7,050;3,471;-6,972;-7,050;;;
0,6944;0,081;7,460;;;;2430,400000;-6,972;-7,060;3,472;-6,972;-7,055;;;
