"Laatste: Tijd (s)";"Laatste: Potential 1 (V)";"Laatste: Potential 2 (V)";"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)";"Meting 1: Tijd (ms)";"Meting 1: Potential 1 (V)";"Meting 1: Potential 2 (V)";"Meting 2: Tijd (s)";"Meting 2: Potential 1 (V)";"Meting 2: Potential 2 (V)";"Meting 3: Tijd (ms)";"Meting 3: Potential 1 (V)";"Meting 3: Potential 2 (V)"
2,4445;0,012;6,322;;;;3422,300000;-6,987;-7,065;4,889;-6,811;-7,050;;;
2,4450;0,017;6,337;;;;3423,000000;-6,982;-7,060;4,890;-6,811;-7,050;;;
2,4455;0,017;6,352;;;;3423,700000;-6,982;-7,060;4,891;-6,816;-7,060;;;
2,4460;0,012;6,366;;;;3424,400000;-6,982;-7,055;4,892;-6,811;-7,045;;;
2,4465;0,012;6,376;;;;3425,100000;-6,982;-7,055;4,893;-6,816;-7,055;;;
2,4470;0,017;6,396;;;;3425,800000;-6,982;-7,060;4,894;-6,821;-7,050;;;
2,4475;0,017;6,410;;;;3426,500000;-6,977;-7,055;4,895;-6,816;-7,050;;;
2,4480;0,012;6,425;;;;3427,200000;-6,987;-7,060;4,896;-6,825;-7,055;;;
2,4485;0,017;6,440;;;;3427,900000;-6,982;-7,055;4,897;-6,821;-7,045;;;
2,4490;0,022;6,454;;;;3428,600000;-6,982;-7,055;4,898;-6,821;-7,055;;;
2,4495;0,012;6,464;;;;3429,300000;-6,982;-7,055;4,899;-6,825;-7,055;;;
2,4500;0,012;6,484;;;;3430,000000;-6,982;-7,050;4,900;-6,825;-7,055;;;
2,4505;0,022;6,498;;;;3430,700000;-6,982;-7,060;4,901;-6,830;-7,060;;;
2,4510;0,017;6,513;;;;3431,400000;-6,977;-7,060;4,902;-6,830;-7,050;;;
2,4515;0,017;6,518;;;;3432,100000;-6,987;-7,060;4,903;-6,830;-7,050;;;
2,4520;0,017;6,537;;;;3432,800000;-6,977;-7,055;4,904;-6,835;-7,055;;;
2,4525;0,017;6,552;;;;3433,500000;-6,982;-7,060;4,905;-6,830;-7,045;;;
2,4530;0,017;6,557;;;;3434,200000;-6,982;-7,060;4,906;-6,835;-7,050;;;
2,4535;0,017;6,576;;;;3434,900000;-6,982;-7,055;4,907;-6,835;-7,050;;;
2,4540;0,012;6,586;;;;3435,600000;-6,982;-7,060;4,908;-6,835;-7,045;;;
2,4545;0,012;6,596;;;;3436,300000;-6,977;-7,050;4,909;-6,845;-7,055;;;
2,4550;0,012;6,615;;;;3437,000000;-6,982;-7,060;4,910;-6,840;-7,050;;;
2,4555;0,012;6,630;;;;3437,700000;-6,982;-7,055;4,911;-6,840;-7,050;;;
2,4560;0,012;6,635;;;;3438,400000;-6,982;-7,055;4,912;-6,845;-7,055;;;
2,4565;0,012;6,654;;;;3439,100000;-6,982;-7,060;4,913;-6,845;-7,050;;;
2,4570;0,012;6,674;;;;3439,800000;-6,982;-7,050;4,914;-6,855;-7,055;;;
2,4575;0,012;6,679;;;;3440,500000;-6,982;-7,060;4,915;-6,845;-7,045;;;
2,4580;0,012;6,694;;;;3441,200000;-6,982;-7,060;4,916;-6,845;-7,050;;;
2,4585;0,012;6,708;;;;3441,900000;-6,982;-7,060;4,917;-6,845;-7,050;;;
2,4590;0,012;6,723;;;;3442,600000;-6,982;-7,060;4,918;-6,845;-7,050;;;
2,4595;0,017;6,733;;;;3443,300000;-6,987;-7,055;4,919;-6,850;-7,055;;;
2,4600;0,012;6,747;;;;3444,000000;-6,982;-7,055;4,920;-6,855;-7,050;;;
2,4605;0,012;6,762;;;;3444,700000;-6,982;-7,055;4,921;-6,850;-7,050;;;
2,4610;0,017;6,777;;;;3445,400000;-6,982;-7,060;4,922;-6,860;-7,055;;;
2,4615;0,017;6,786;;;;3446,100000;-6,982;-7,055;4,923;-6,855;-7,050;;;
2,4620;0,012;6,796;;;;3446,800000;-6,987;-7,060;4,924;-6,860;-7,050;;;
2,4625;0,012;6,801;;;;3447,500000;-6,977;-7,055;4,925;-6,860;-7,050;;;
2,4630;0,017;6,821;;;;3448,200000;-6,982;-7,050;4,926;-6,855;-7,045;;;
2,4635;0,012;6,835;;;;3448,900000;-6,982;-7,065;4,927;-6,869;-7,055;;;
2,4640;0,012;6,840;;;;3449,600000;-6,982;-7,055;4,928;-6,860;-7,050;;;
2,4645;0,012;6,855;;;;3450,300000;-6,991;-7,060;4,929;-6,864;-7,050;;;
2,4650;0,012;6,874;;;;3451,000000;-6,982;-7,055;4,930;-6,864;-7,050;;;
2,4655;0,007;6,879;;;;3451,700000;-6,987;-7,060;4,931;-6,869;-7,050;;;
2,4660;0,012;6,894;;;;3452,400000;-6,982;-7,055;4,932;-6,874;-7,055;;;
2,4665;0,012;6,904;;;;3453,100000;-6,982;-7,055;4,933;-6,864;-7,045;;;
2,4670;0,007;6,913;;;;3453,800000;-6,982;-7,060;4,934;-6,869;-7,045;;;
2,4675;0,012;6,928;;;;3454,500000;-6,982;-7,050;4,935;-6,874;-7,050;;;
2,4680;0,012;6,943;;;;3455,200000;-6,987;-7,060;4,936;-6,869;-7,050;;;
2,4685;0,007;6,947;;;;3455,900000;-6,977;-7,055;4,937;-6,874;-7,055;;;
2,4690;0,012;6,957;;;;3456,600000;-6,982;-7,055;4,938;-6,874;-7,050;;;
2,4695;0,017;6,977;;;;3457,300000;-6,982;-7,050;4,939;-6,874;-7,050;;;
2,4700;0,007;6,987;;;;3458,000000;-6,982;-7,055;4,940;-6,879;-7,055;;;
2,4705;0,012;6,991;;;;3458,700000;-6,982;-7,060;4,941;-6,874;-7,050;;;
2,4710;0,017;7,011;;;;3459,400000;-6,977;-7,055;4,942;-6,879;-7,060;;;
2,4715;0,012;7,021;;;;3460,100000;-6,987;-7,060;4,943;-6,879;-7,045;;;
2,4720;0,007;7,026;;;;3460,800000;-6,982;-7,055;4,944;-6,879;-7,050;;;
2,4725;0,012;7,040;;;;3461,500000;-6,987;-7,060;4,945;-6,884;-7,050;;;
2,4730;0,007;7,050;;;;3462,200000;-6,982;-7,060;4,946;-6,884;-7,045;;;
2,4735;0,012;7,055;;;;3462,900000;-6,982;-7,050;4,947;-6,884;-7,050;;;
2,4740;0,012;7,070;;;;3463,600000;-6,987;-7,065;4,948;-6,884;-7,050;;;
2,4745;0,012;7,089;;;;3464,300000;-6,977;-7,050;4,949;-6,884;-7,050;;;
2,4750;-0,002;7,089;;;;3465,000000;-6,982;-7,050;4,950;-6,884;-7,060;;;
2,4755;0,012;7,104;;;;3465,700000;-6,982;-7,055;4,951;-6,884;-7,045;;;
2,4760;0,007;7,118;;;;3466,400000;-6,987;-7,055;4,952;-6,884;-7,050;;;
2,4765;0,002;7,123;;;;3467,100000;-6,982;-7,060;4,953;-6,889;-7,050;;;
2,4770;0,007;7,133;;;;3467,800000;-6,982;-7,050;4,954;-6,889;-7,050;;;
2,4775;0,007;7,148;;;;3468,500000;-6,987;-7,060;4,955;-6,889;-7,055;;;
2,4780;0,007;7,153;;;;3469,200000;-6,982;-7,055;4,956;-6,889;-7,050;;;
2,4785;0,007;7,167;;;;3469,900000;-6,987;-7,060;4,957;-6,894;-7,050;;;
2,4790;0,012;7,182;;;;3470,600000;-6,982;-7,060;4,958;-6,894;-7,050;;;
2,4795;0,007;7,187;;;;3471,300000;-6,982;-7,060;4,959;-6,889;-7,050;;;
2,4800;0,007;7,192;;;;3472,000000;-6,982;-7,070;4,960;-6,894;-7,055;;;
2,4805;0,012;7,206;;;;3472,700000;-6,982;-7,055;4,961;-6,899;-7,050;;;
2,4810;0,007;7,221;;;;3473,400000;-6,987;-7,060;4,962;-6,894;-7,050;;;
2,4815;0,007;7,226;;;;3474,100000;-6,982;-7,055;4,963;-6,899;-7,050;;;
2,4820;0,007;7,236;;;;3474,800000;-6,982;-7,055;4,964;-6,894;-7,045;;;
2,4825;0,007;7,245;;;;3475,500000;-6,977;-7,055;4,965;-6,894;-7,050;;;
2,4830;0,002;7,250;;;;3476,200000;-6,982;-7,050;4,966;-6,904;-7,050;;;
2,4835;0,012;7,270;;;;3476,900000;-6,982;-7,055;4,967;-6,899;-7,050;;;
2,4840;0,002;7,280;;;;3477,600000;-6,982;-7,060;4,968;-6,899;-7,055;;;
2,4845;-0,002;7,275;;;;3478,300000;-6,987;-7,060;4,969;-6,904;-7,050;;;
2,4850;0,007;7,289;;;;3479,000000;-6,977;-7,060;4,970;-6,899;-7,050;;;
2,4855;0,007;7,304;;;;3479,700000;-6,987;-7,055;4,971;-6,904;-7,055;;;
2,4860;0,002;7,309;;;;3480,400000;-6,982;-7,060;4,972;-6,904;-7,050;;;
2,4865;0,002;7,319;;;;3481,100000;-6,982;-7,055;4,973;-6,904;-7,055;;;
2,4870;0,002;7,328;;;;3481,800000;-6,982;-7,060;4,974;-6,904;-7,050;;;
2,4875;-0,002;7,338;;;;3482,500000;-6,982;-7,050;4,975;-6,904;-7,045;;;
2,4880;0,007;7,348;;;;3483,200000;-6,987;-7,060;4,976;-6,908;-7,050;;;
2,4885;0,012;7,358;;;;3483,900000;-6,982;-7,055;4,977;-6,904;-7,050;;;
2,4890;0,002;7,363;;;;3484,600000;-6,982;-7,055;4,978;-6,908;-7,050;;;
2,4895;0,007;7,372;;;;3485,300000;-6,982;-7,055;4,979;-6,913;-7,050;;;
2,4900;0,012;7,382;;;;3486,000000;-6,982;-7,055;4,980;-6,908;-7,055;;;
2,4905;-0,002;7,392;;;;3486,700000;-6,982;-7,060;4,981;-6,913;-7,055;;;
2,4910;0,007;7,392;;;;3487,400000;-6,977;-7,055;4,982;-6,908;-7,050;;;
2,4915;0,007;7,411;;;;3488,100000;-6,987;-7,060;4,983;-6,913;-7,050;;;
2,4920;0,002;7,416;;;;3488,800000;-6,982;-7,060;4,984;-6,913;-7,050;;;
2,4925;0,007;7,421;;;;3489,500000;-6,982;-7,055;4,985;-6,908;-7,050;;;
2,4930;0,007;7,431;;;;3490,200000;-6,982;-7,060;4,986;-6,913;-7,055;;;
2,4935;0,002;7,441;;;;3490,900000;-6,987;-7,055;4,987;-6,913;-7,050;;;
2,4940;0,002;7,441;;;;3491,600000;-6,977;-7,060;4,988;-6,913;-7,050;;;
2,4945;0,002;7,451;;;;3492,300000;-6,982;-7,060;4,989;-6,918;-7,055;;;
2,4950;0,002;7,465;;;;3493,000000;-6,987;-7,060;4,990;-6,908;-7,055;;;
2,4955;-0,002;7,465;;;;3493,700000;-6,982;-7,055;4,991;-6,913;-7,055;;;
2,4960;0,002;7,475;;;;3494,400000;-6,982;-7,055;4,992;-6,918;-7,050;;;
2,4965;0,002;7,485;;;;3495,100000;-6,982;-7,050;4,993;-6,913;-7,050;;;
2,4970;-0,002;7,490;;;;3495,800000;-6,982;-7,050;4,994;-6,923;-7,055;;;
2,4975;0,002;7,495;;;;3496,500000;-6,982;-7,060;4,995;-6,918;-7,050;;;
2,4980;0,007;7,509;;;;3497,200000;-6,977;-7,055;4,996;-6,913;-7,050;;;
2,4985;0,002;7,519;;;;3497,900000;-6,987;-7,055;4,997;-6,923;-7,050;;;
2,4990;0,002;7,514;;;;3498,600000;-6,982;-7,055;4,998;-6,918;-7,050;;;
2,4995;0,007;7,534;;;;3499,300000;-6,987;-7,055;4,999;-6,923;-7,055;;;
2,5000;0,002;7,538;;;;3500,000000;-6,982;-7,055;5,000;-6,923;-7,050;;;
2,5005;0,002;7,538;;;;3500,700000;-6,982;-7,055;;;;;;
2,5010;0,007;7,553;;;;3501,400000;-6,982;-7,060;;;;;;
2,5015;0,002;7,563;;;;3502,100000;-6,982;-7,055;;;;;;
2,5020;-0,002;7,558;;;;3502,800000;-6,987;-7,055;;;;;;
2,5025;0,002;7,573;;;;3503,500000;-6,977;-7,055;;;;;;
2,5030;0,002;7,582;;;;3504,200000;-6,982;-7,055;;;;;;
2,5035;-0,002;7,582;;;;3504,900000;-6,982;-7,055;;;;;;
2,5040;-0,002;7,587;;;;3505,600000;-6,982;-7,050;;;;;;
2,5045;-0,002;7,597;;;;3506,300000;-6,982;-7,060;;;;;;
2,5050;-0,002;7,602;;;;3507,000000;-6,977;-7,055;;;;;;
2,5055;0,002;7,612;;;;3507,700000;-6,991;-7,055;;;;;;
2,5060;-0,002;7,621;;;;3508,400000;-6,982;-7,055;;;;;;
2,5065;-0,002;7,621;;;;3509,100000;-6,987;-7,055;;;;;;
2,5070;-0,002;7,626;;;;3509,800000;-6,982;-7,060;;;;;;
2,5075;0,007;7,641;;;;3510,500000;-6,987;-7,055;;;;;;
2,5080;-0,002;7,641;;;;3511,200000;-6,982;-7,060;;;;;;
2,5085;-0,002;7,646;;;;3511,900000;-6,982;-7,060;;;;;;
2,5090;0,002;7,656;;;;3512,600000;-6,987;-7,060;;;;;;
2,5095;0,002;7,665;;;;3513,300000;-6,982;-7,055;;;;;;
2,5100;-0,002;7,665;;;;3514,000000;-6,987;-7,050;;;;;;
2,5105;0,002;7,675;;;;3514,700000;-6,982;-7,060;;;;;;
2,5110;-0,002;7,680;;;;3515,400000;-6,982;-7,050;;;;;;
2,5115;-0,002;7,680;;;;3516,100000;-6,982;-7,060;;;;;;
2,5120;0,002;7,690;;;;3516,800000;-6,977;-7,055;;;;;;
2,5125;-0,007;7,700;;;;3517,500000;-6,987;-7,055;;;;;;
2,5130;-0,007;7,695;;;;3518,200000;-6,977;-7,055;;;;;;
2,5135;0,002;7,700;;;;3518,900000;-6,987;-7,055;;;;;;
2,5140;-0,002;7,714;;;;3519,600000;-6,982;-7,055;;;;;;
2,5145;-0,007;7,709;;;;3520,300000;-6,982;-7,055;;;;;;
2,5150;-0,002;7,714;;;;3521,000000;-6,982;-7,065;;;;;;
2,5155;-0,002;7,724;;;;3521,700000;-6,977;-7,055;;;;;;
2,5160;-0,007;7,724;;;;3522,400000;-6,987;-7,060;;;;;;
2,5165;-0,002;7,734;;;;3523,100000;-6,982;-7,055;;;;;;
2,5170;-0,002;7,744;;;;3523,800000;-6,982;-7,055;;;;;;
2,5175;-0,002;7,739;;;;3524,500000;-6,982;-7,060;;;;;;
2,5180;-0,002;7,748;;;;3525,200000;-6,982;-7,050;;;;;;
2,5185;-0,002;7,758;;;;3525,900000;-6,982;-7,060;;;;;;
2,5190;-0,002;7,763;;;;3526,600000;-6,977;-7,055;;;;;;
2,5195;-0,002;7,758;;;;3527,300000;-6,987;-7,060;;;;;;
2,5200;-0,002;7,768;;;;3528,000000;-6,982;-7,055;;;;;;
2,5205;-0,002;7,773;;;;3528,700000;-6,987;-7,055;;;;;;
2,5210;-0,007;7,778;;;;3529,400000;-6,982;-7,055;;;;;;
2,5215;-0,002;7,783;;;;3530,100000;-6,987;-7,055;;;;;;
2,5220;-0,007;7,783;;;;3530,800000;-6,982;-7,065;;;;;;
2,5225;-0,007;7,783;;;;3531,500000;-6,982;-7,060;;;;;;
2,5230;-0,002;7,792;;;;3532,200000;-6,982;-7,060;;;;;;
2,5235;-0,002;7,797;;;;3532,900000;-6,982;-7,055;;;;;;
2,5240;-0,007;7,797;;;;3533,600000;-6,982;-7,060;;;;;;
2,5245;-0,007;7,802;;;;3534,300000;-6,987;-7,055;;;;;;
2,5250;-0,002;7,807;;;;3535,000000;-6,982;-7,050;;;;;;
2,5255;-0,007;7,807;;;;3535,700000;-6,982;-7,060;;;;;;
2,5260;-0,007;7,812;;;;3536,400000;-6,982;-7,055;;;;;;
2,5265;-0,007;7,817;;;;3537,100000;-6,987;-7,060;;;;;;
2,5270;-0,007;7,817;;;;3537,800000;-6,977;-7,055;;;;;;
2,5275;-0,007;7,827;;;;3538,500000;-6,987;-7,060;;;;;;
2,5280;-0,007;7,827;;;;3539,200000;-6,977;-7,060;;;;;;
2,5285;-0,007;7,827;;;;3539,900000;-6,982;-7,055;;;;;;
2,5290;-0,002;7,832;;;;3540,600000;-6,982;-7,060;;;;;;
2,5295;-0,002;7,841;;;;3541,300000;-6,977;-7,055;;;;;;
2,5300;-0,007;7,841;;;;3542,000000;-6,987;-7,060;;;;;;
2,5305;-0,002;7,836;;;;3542,700000;-6,982;-7,055;;;;;;
2,5310;-0,002;7,846;;;;3543,400000;-6,982;-7,055;;;;;;
2,5315;-0,007;7,851;;;;3544,100000;-6,982;-7,055;;;;;;
2,5320;-0,007;7,851;;;;3544,800000;-6,987;-7,055;;;;;;
2,5325;-0,007;7,856;;;;3545,500000;-6,982;-7,060;;;;;;
2,5330;-0,007;7,856;;;;3546,200000;-6,977;-7,050;;;;;;
2,5335;-0,012;7,856;;;;3546,900000;-6,987;-7,060;;;;;;
2,5340;-0,002;7,861;;;;3547,600000;-6,977;-7,055;;;;;;
2,5345;-0,007;7,866;;;;3548,300000;-6,982;-7,055;;;;;;
2,5350;-0,012;7,861;;;;3549,000000;-6,977;-7,055;;;;;;
2,5355;-0,007;7,866;;;;3549,700000;-6,982;-7,055;;;;;;
2,5360;-0,007;7,875;;;;3550,400000;-6,982;-7,060;;;;;;
2,5365;-0,012;7,871;;;;3551,100000;-6,977;-7,055;;;;;;
2,5370;-0,007;7,871;;;;3551,800000;-6,987;-7,060;;;;;;
2,5375;-0,007;7,875;;;;3552,500000;-6,982;-7,060;;;;;;
2,5380;-0,012;7,875;;;;3553,200000;-6,987;-7,055;;;;;;
2,5385;-0,007;7,880;;;;3553,900000;-6,982;-7,055;;;;;;
2,5390;-0,007;7,885;;;;3554,600000;-6,982;-7,055;;;;;;
2,5395;-0,012;7,890;;;;3555,300000;-6,982;-7,065;;;;;;
2,5400;-0,007;7,885;;;;3556,000000;-6,982;-7,050;;;;;;
2,5405;-0,002;7,895;;;;3556,700000;-6,982;-7,055;;;;;;
2,5410;-0,012;7,890;;;;3557,400000;-6,977;-7,055;;;;;;
2,5415;-0,007;7,890;;;;3558,100000;-6,987;-7,055;;;;;;
2,5420;-0,002;7,895;;;;3558,800000;-6,982;-7,055;;;;;;
2,5425;-0,007;7,900;;;;3559,500000;-6,982;-7,060;;;;;;
2,5430;-0,017;7,895;;;;3560,200000;-6,982;-7,060;;;;;;
2,5435;-0,007;7,900;;;;3560,900000;-6,982;-7,055;;;;;;
2,5440;-0,012;7,905;;;;3561,600000;-6,987;-7,060;;;;;;
2,5445;-0,007;7,895;;;;3562,300000;-6,977;-7,060;;;;;;
2,5450;-0,007;7,905;;;;3563,000000;-6,987;-7,055;;;;;;
2,5455;-0,012;7,900;;;;3563,700000;-6,977;-7,055;;;;;;
2,5460;-0,017;7,895;;;;3564,400000;-6,982;-7,055;;;;;;
2,5465;-0,007;7,900;;;;3565,100000;-6,982;-7,050;;;;;;
2,5470;-0,007;7,905;;;;3565,800000;-6,982;-7,050;;;;;;
2,5475;-0,017;7,895;;;;3566,500000;-6,982;-7,060;;;;;;
2,5480;-0,012;7,890;;;;3567,200000;-6,982;-7,050;;;;;;
2,5485;-0,007;7,900;;;;3567,900000;-6,987;-7,060;;;;;;
2,5490;-0,017;7,895;;;;3568,600000;-6,982;-7,060;;;;;;
2,5495;-0,017;7,895;;;;3569,300000;-6,982;-7,055;;;;;;
2,5500;-0,012;7,890;;;;3570,000000;-6,982;-7,060;;;;;;
2,5505;-0,012;7,890;;;;3570,700000;-6,982;-7,055;;;;;;
2,5510;-0,012;7,885;;;;3571,400000;-6,987;-7,065;;;;;;
2,5515;-0,012;7,890;;;;3572,100000;-6,977;-7,060;;;;;;
2,5520;-0,017;7,885;;;;3572,800000;-6,982;-7,055;;;;;;
2,5525;-0,012;7,885;;;;3573,500000;-6,982;-7,060;;;;;;
2,5530;-0,012;7,880;;;;3574,200000;-6,987;-7,055;;;;;;
2,5535;-0,017;7,885;;;;3574,900000;-6,982;-7,055;;;;;;
2,5540;-0,017;7,875;;;;3575,600000;-6,982;-7,055;;;;;;
2,5545;-0,017;7,871;;;;3576,300000;-6,982;-7,060;;;;;;
2,5550;-0,017;7,875;;;;3577,000000;-6,977;-7,055;;;;;;
2,5555;-0,017;7,871;;;;3577,700000;-6,987;-7,060;;;;;;
2,5560;-0,017;7,866;;;;3578,400000;-6,982;-7,060;;;;;;
2,5565;-0,017;7,866;;;;3579,100000;-6,982;-7,055;;;;;;
2,5570;-0,017;7,856;;;;3579,800000;-6,982;-7,060;;;;;;
2,5575;-0,017;7,861;;;;3580,500000;-6,982;-7,050;;;;;;
2,5580;-0,012;7,861;;;;3581,200000;-6,987;-7,060;;;;;;
2,5585;-0,017;7,851;;;;3581,900000;-6,982;-7,055;;;;;;
2,5590;-0,017;7,846;;;;3582,600000;-6,987;-7,060;;;;;;
2,5595;-0,012;7,856;;;;3583,300000;-6,982;-7,060;;;;;;
2,5600;-0,017;7,851;;;;3584,000000;-6,987;-7,050;;;;;;
2,5605;-0,017;7,841;;;;3584,700000;-6,982;-7,055;;;;;;
2,5610;-0,017;7,846;;;;3585,400000;-6,982;-7,050;;;;;;
2,5615;-0,022;7,836;;;;3586,100000;-6,982;-7,060;;;;;;
2,5620;-0,017;7,836;;;;3586,800000;-6,977;-7,050;;;;;;
2,5625;-0,017;7,836;;;;3587,500000;-6,987;-7,055;;;;;;
2,5630;-0,017;7,832;;;;3588,200000;-6,982;-7,055;;;;;;
2,5635;-0,022;7,822;;;;3588,900000;-6,987;-7,055;;;;;;
2,5640;-0,017;7,822;;;;3589,600000;-6,982;-7,065;;;;;;
2,5645;-0,022;7,822;;;;3590,300000;-6,982;-7,055;;;;;;
2,5650;-0,022;7,812;;;;3591,000000;-6,987;-7,060;;;;;;
2,5655;-0,017;7,807;;;;3591,700000;-6,982;-7,055;;;;;;
2,5660;-0,017;7,807;;;;3592,400000;-6,991;-7,060;;;;;;
2,5665;-0,022;7,802;;;;3593,100000;-6,982;-7,060;;;;;;
2,5670;-0,022;7,797;;;;3593,800000;-6,982;-7,055;;;;;;
2,5675;-0,017;7,797;;;;3594,500000;-6,982;-7,060;;;;;;
2,5680;-0,022;7,797;;;;3595,200000;-6,977;-7,050;;;;;;
2,5685;-0,017;7,792;;;;3595,900000;-6,982;-7,055;;;;;;
2,5690;-0,017;7,788;;;;3596,600000;-6,977;-7,055;;;;;;
2,5695;-0,022;7,783;;;;3597,300000;-6,982;-7,050;;;;;;
2,5700;-0,022;7,778;;;;3598,000000;-6,982;-7,055;;;;;;
2,5705;-0,017;7,778;;;;3598,700000;-6,982;-7,055;;;;;;
2,5710;-0,017;7,778;;;;3599,400000;-6,982;-7,060;;;;;;
2,5715;-0,022;7,763;;;;3600,100000;-6,982;-7,055;;;;;;
2,5720;-0,017;7,763;;;;3600,800000;-6,987;-7,060;;;;;;
2,5725;-0,017;7,758;;;;3601,500000;-6,982;-7,060;;;;;;
2,5730;-0,022;7,753;;;;3602,200000;-6,987;-7,060;;;;;;
2,5735;-0,017;7,753;;;;3602,900000;-6,982;-7,060;;;;;;
2,5740;-0,022;7,748;;;;3603,600000;-6,987;-7,055;;;;;;
2,5745;-0,027;7,739;;;;3604,300000;-6,982;-7,055;;;;;;
2,5750;-0,022;7,739;;;;3605,000000;-6,972;-7,055;;;;;;
2,5755;-0,022;7,739;;;;3605,700000;-6,987;-7,055;;;;;;
2,5760;-0,027;7,724;;;;3606,400000;-6,977;-7,055;;;;;;
2,5765;-0,017;7,719;;;;3607,100000;-6,982;-7,055;;;;;;
2,5770;-0,017;7,719;;;;3607,800000;-6,987;-7,055;;;;;;
2,5775;-0,022;7,714;;;;3608,500000;-6,982;-7,050;;;;;;
2,5780;-0,022;7,705;;;;3609,200000;-6,982;-7,065;;;;;;
2,5785;-0,017;7,705;;;;3609,900000;-6,987;-7,050;;;;;;
2,5790;-0,022;7,700;;;;3610,600000;-6,987;-7,060;;;;;;
2,5795;-0,022;7,685;;;;3611,300000;-6,982;-7,055;;;;;;
2,5800;-0,022;7,690;;;;3612,000000;-6,987;-7,060;;;;;;
2,5805;-0,022;7,685;;;;3612,700000;-6,982;-7,065;;;;;;
2,5810;-0,022;7,670;;;;3613,400000;-6,982;-7,055;;;;;;
2,5815;-0,022;7,670;;;;3614,100000;-6,982;-7,060;;;;;;
2,5820;-0,022;7,670;;;;3614,800000;-6,977;-7,055;;;;;;
2,5825;-0,027;7,661;;;;3615,500000;-6,987;-7,055;;;;;;
2,5830;-0,022;7,656;;;;3616,200000;-6,982;-7,055;;;;;;
2,5835;-0,022;7,646;;;;3616,900000;-6,987;-7,055;;;;;;
2,5840;-0,027;7,636;;;;3617,600000;-6,982;-7,055;;;;;;
2,5845;-0,022;7,636;;;;3618,300000;-6,982;-7,060;;;;;;
2,5850;-0,027;7,631;;;;3619,000000;-6,982;-7,065;;;;;;
2,5855;-0,027;7,617;;;;3619,700000;-6,977;-7,050;;;;;;
2,5860;-0,027;7,612;;;;3620,400000;-6,982;-7,060;;;;;;
2,5865;-0,017;7,612;;;;3621,100000;-6,982;-7,060;;;;;;
2,5870;-0,027;7,607;;;;3621,800000;-6,982;-7,060;;;;;;
2,5875;-0,027;7,592;;;;3622,500000;-6,987;-7,060;;;;;;
2,5880;-0,022;7,592;;;;3623,200000;-6,982;-7,060;;;;;;
2,5885;-0,027;7,587;;;;3623,900000;-6,982;-7,065;;;;;;
2,5890;-0,022;7,578;;;;3624,600000;-6,977;-7,055;;;;;;
2,5895;-0,022;7,573;;;;3625,300000;-6,982;-7,060;;;;;;
2,5900;-0,027;7,568;;;;3626,000000;-6,982;-7,055;;;;;;
2,5905;-0,027;7,553;;;;3626,700000;-6,982;-7,055;;;;;;
2,5910;-0,017;7,553;;;;3627,400000;-6,982;-7,055;;;;;;
2,5915;-0,022;7,548;;;;3628,100000;-6,982;-7,055;;;;;;
2,5920;-0,032;7,534;;;;3628,800000;-6,982;-7,065;;;;;;
2,5925;-0,022;7,529;;;;3629,500000;-6,982;-7,055;;;;;;
2,5930;-0,027;7,524;;;;3630,200000;-6,987;-7,065;;;;;;
2,5935;-0,032;7,514;;;;3630,900000;-6,982;-7,055;;;;;;
2,5940;-0,027;7,509;;;;3631,600000;-6,987;-7,060;;;;;;
2,5945;-0,022;7,504;;;;3632,300000;-6,977;-7,060;;;;;;
2,5950;-0,032;7,490;;;;3633,000000;-6,987;-7,050;;;;;;
2,5955;-0,027;7,485;;;;3633,700000;-6,982;-7,060;;;;;;
2,5960;-0,027;7,480;;;;3634,400000;-6,977;-7,055;;;;;;
2,5965;-0,032;7,465;;;;3635,100000;-6,987;-7,055;;;;;;
2,5970;-0,027;7,460;;;;3635,800000;-6,977;-7,050;;;;;;
2,5975;-0,027;7,455;;;;3636,500000;-6,987;-7,055;;;;;;
2,5980;-0,027;7,451;;;;3637,200000;-6,982;-7,055;;;;;;
2,5985;-0,027;7,436;;;;3637,900000;-6,987;-7,055;;;;;;
2,5990;-0,022;7,431;;;;3638,600000;-6,987;-7,065;;;;;;
2,5995;-0,027;7,426;;;;3639,300000;-6,977;-7,055;;;;;;
2,6000;-0,027;7,416;;;;3640,000000;-6,982;-7,060;;;;;;
2,6005;-0,027;7,411;;;;3640,700000;-6,972;-7,060;;;;;;
2,6010;-0,027;7,407;;;;3641,400000;-6,987;-7,060;;;;;;
2,6015;-0,032;7,392;;;;3642,100000;-6,982;-7,055;;;;;;
2,6020;-0,027;7,387;;;;3642,800000;-6,982;-7,050;;;;;;
2,6025;-0,027;7,382;;;;3643,500000;-6,987;-7,060;;;;;;
2,6030;-0,037;7,368;;;;3644,200000;-6,977;-7,055;;;;;;
2,6035;-0,027;7,358;;;;3644,900000;-6,982;-7,055;;;;;;
2,6040;-0,027;7,353;;;;3645,600000;-6,982;-7,055;;;;;;
2,6045;-0,032;7,343;;;;3646,300000;-6,987;-7,050;;;;;;
2,6050;-0,032;7,328;;;;3647,000000;-6,982;-7,055;;;;;;
2,6055;-0,027;7,328;;;;3647,700000;-6,987;-7,055;;;;;;
2,6060;-0,032;7,314;;;;3648,400000;-6,982;-7,070;;;;;;
